id,author
9959,anticommuting operators are considered. In this case the spin characteristics coincide with the results of the statistical bootstrap model.
9960,A. Kapustnikov
9961,S. Ulanov
9962,Marco Ferraris
9963,Marco Raiteri Journal-ref: Annals Phys. 275 27-53 We criticize
9964,generalize some properties of Noether charges presented in a paper by V. Iyer
9965,R. M. Wald
9966,their application to entropy of black holes. The first law of black holes thermodynamics is proven for any gauge-natural field theory. As an application charged Kerr-Newman solutions are considered. As a further example we consider a black hole solution.
9967,Sergei Kuzenko
9968,E. Floratos
9969,Davide Fioravanti
9970,V.I. Fern 'andez
9971,D. R. Phillips
9972,S. R. Beane
9973,M. C. Birse (University of Manchester
9974,N. Alves
9975,Guohong Yang
9976,T. N. Tomaras
9977,Iver Brevik
9978,V. N. Marachevsky
9979,Erica E. Leite
9980,A. Vainshtein
9981,M. Voloshin
9982,Dmitri V. Gal'tsov
9983,J. V. Mallow
9984,U. P. Sukhatme
9985,J. Kalayci
9986,Y. Nutku Journal-ref: J.Phys. A31 723 The WDVV equations of associativity in 2-d topological field theory are completely integrable third order Monge-Amp `ere equations which admit bi-Hamiltonian structure. The time variable plays a distinguished role in the discussion of Hamiltonian structure whereas in the theory of WDVV equations none of the independent variables merits such a distinction. WDVV equations admit very different alternative Hamiltonian structures under different possible choices of the time variable but all these various Hamiltonian formulations can be brought together in the framework of the covariant theory of symplectic structure. They can be identified as different components of the covariant Witten-Zuckerman symplectic 2-form current density where a variational formulation of the WDVV equation that leads to the Hamiltonian operator through the Dirac bracket is available.
9987,D.J.Broadhurst
9988,"D.Kreimer (Erwin Schr ""odinger Institute"
9989,Vienna)
9990,A. Schafke
9991,Dietmar Klemm (University of Trento
9992,Alberto Guijosa
9993,Konstantin G. Savvidy
9994,Yuriko Kato
9995,Daniel Brace
9996,P.C. Stichel (Bielefeld
9997,C. Gomez (IFT
9998,I. Lovas
9999,W. Greiner Kossuth University
10000,Debrecen
10001,Goethe University
10002,L. S. Georgiev
10003,I. T. Todorov
10004,V. S. Alves
10005,S. V. L. Pinheiro
10006,A. N. Ivanov
10007,A. Mueller
10008,M. Zach
10009,A. T. Filippov
10010,A. P. Isaev
10011,C. Hofman
10012,T.N. Sherry
10013,Aleksandar Bogojevic
10014,Branislav Sazdovic
10015,Olivera Miskovic
10016,Dragan S. Popovic
10017,Niclas Sandstrom
10018,A. Donini
10019,E. Gabrielli
10020,B. Gavela
10021,Adam D. Helfer
10022,Andrew S. I. D. Lang
10023,Jyh-Hao Lee
10024,P. N. McGraw
10025,Y. J. Ng
10026,F. Toppan (CBPF
10027,RJ
10028,A. Astashkevich
10029,M. Nishimura
10030,P. Fre`
10031,B. Kulik
10032,I.Y. Park
10033,K.Horie
10034,I.Tsutsui
10035,S.Tanimura
10036,Yu. M. Makeenko
10037,Claude Gabriel Notes: LaTeX
10038,9 pages
10039,4 figures Journal-ref: Mod.Phys.Lett. A14 893-902 A non-linear sigma model mimicking the Skyrme model on S_3 is proposed
10040,a family of classical solutions to the equations are constructed numerically. The solutions terminate into catastrophe-like spikes at critical values of the Skyrme coupling constant
10041,when this constant is zero
10042,they coincide with the series of Harmonic maps on S_3 constructed some years ago by P. Bizon.
10043,Cezary Gonera
10044,Marco Ameduri
10045,Costas J. Efthimiou
10046,Bogomil Gerganov
10047,Jorge Russo
10048,H. Kurokawa
10049,R. Hofmann
10050,M. Schumann
10051,R. D. Viollier
10052,Einan Gardi
10053,Georges Grunberg
10054,M.J. Menon
10055,A.E. Motter
10056,B.M. Pimentel
10057,H.Salehi
10058,H.R.Sepangi
10059,B.G. Konopelchenko
10060,G. Landolfi
10061,C. Chryssomalakos
10062,Sunil Mukhi (Harvard
10063,Tata Institute)
10064,A. Kempf (IFT
10065,Univ. of Florida)
10066,G. De Franceschi
10067,Matthew J. Strassler Report-no: IASSNS--HEP--98/87 As in two
10068,four dimensions
10069,supersymmetric conformal field theories in three dimensions can have exactly marginal operators. These are illustrated in a number of examples with N=4
10070,N=2 supersymmetry. The N=2 theory of three chiral multiplets X
10071,Y
10072,Z
10073,superpotential W=XYZ has an exactly marginal operator
10074,N=2 U with one electron
10075,which is mirror to this theory
10076,has one also. Many N=4 fixed points with superpotentials W sim Phi Q_i tilde Q^i have exactly marginal deformations consisting of a combination of Phi^2
10077,^2. However
10078,N=4 U with one electron does not
10079,in fact the operator Phi^2 is marginally irrelevant. The situation in non-abelian theories is similar. The relation of the marginal operators to brane rotations is briefly discussed
10080,this is particularly simple for self-dual examples where the precise form of the marginal operator may be guessed using mirror symmetry.
10081,V. Sahakian
10082,R. Rosenfelder (Paul Scherrer Institute
10083,A. W. Schreiber (University of Adelaide
10084,A. K. Aringazin (Karaganda State University
10085,Kazakstan)
10086,B. Chen
10087,H. Kihara
10088,S. Ahlig
10089,R. Alkofer
10090,Zahid Zakir (Institute of Noosphere
10091,Tashkent
10092,Uzbekistan)
10093,E. Marino
10094,Charles P. Boyer
10095,Krzysztof Galicki
10096,Salvatore Mignemi
10097,M.Tsulaia
10098,Z. Chacko
10099,Eduardo Ponton
10100,Andre Miemiec
10101,C. Gonera
10102,P. Kosinski (University of Lodz
10103,A. Bogojevic
10104,B. Sazdovic (Belgrade
10105,Inst. Phys.)
10106,O. Miskovic
10107,Biswarup Mukhopadhyaya
10108,J. F. Morales
10109,A.V. Galajinsky (ITP
10110,Univ. Hannover)
10111,D.M. Gitman (IF
10112,Univ. Sao Paulo)
10113,D. Vassilevich
10114,A. K. Aringazin
10115,V. V. Arkhipov
10116,A. S. Kudusov (Karaganda State University
10117,K. M. Aringazin
10118,S. Baskoutas
10119,G. Brodimas
10120,A. Jannussis
10121,E. Vlachos (1: Karaganda State University
10122,2: University of Patras)
10123,S.Ogushi
10124,A.Sugamoto
10125,N.G. Pletnev
10126,A.T. Banin (Institute of Mathematics
10127,Novosibirsk)
10128,H. R. Hollmann
10129,J. M. Stewart (Cambridge U.
10130,R. de Mello Koch
10131,Burkhard Seif
10132,A. K. Biswas
10133,R. K. Pradhan
10134,A.J.M. Medved
10135,Jarmo Hietarinta
10136,Petri Salo
10137,C.J.Hunter
10138,M.M.Taylor-Robinson (DAMTP
10139,F. C. Santos. A. C. Santos
10140,Sultan Catto
10141,Jonathan Huntley
10142,Nam Jong Moh
10143,David Tepper
10144,Soon-Tae Hong
10145,"G. R ""opke"
10146,T. Ioannidou
10147,Ilya L. Shapiro (Universidade Federal de Juiz de Fora
10148,L. L. Salcedo
10149,B. Carter
10150,N.Sasakura
10151,S.Sugimoto
10152,Michele Maggiore (INFN
10153,Dept. of Phys.
10154,Antonio Riotto
10155,J. M. Pawlowski
10156,Umut Gursoy Journal-ref: Nucl.Phys. B557 505-516 For each lattice one can define a free boson theory propagating on the corresponding torus. We give an alternative definition where one employs any automorphism of the group $M^*/M$. This gives a wealth of conformal data
10157,which we realize as some bosonic theory
10158,in all the `regular' cases. We discuss the generalization to affine theories. As a byproduct
10159,we compute the gauss sum for any lattice
10160,any diagonal automorphism.
10161,P. West (King's College
10162,T. N. Sherry
10163,M. W. de Oliveira Dep. Mathematics Waseda University
10164,Centro Brasileiro de Pesquisas Fisicas CBPF)
10165,Asmita Mukherjee
10166,Somdatta Bhattacharya
10167,G.Arutyunov
10168,S.Frolov
10169,Ivan Andric
10170,Velimir Bardek
10171,Larisa Jonke (Rudjer Boskovic Institute
10172,M. Pawlowski
10173,V.V. Papoyan
10174,V. I. Smirichinski
10175,L. B 'egin
10176,C. Cummins
10177,Koichi Yoshioka
10178,S. Forte
10179,G.von Gehlen (Physikalisches Institut
10180,Universitaet Bonn)
10181,M.Jinzenji (Univ. of Tokyo
10182,Math. Dept)
10183,A. I. Mudrov
10184,K. B. Varnashev
10185,Jean-Pierre Derendinger
10186,Gheorghe Ionesei
10187,F.Gonzalez-Rey
10188,Witold Pokorski
10189,Tadahiko Kimura
10190,Keshav Dasgupta (IAS
10191,Behrooz Razaznejad
10192,L. Chekhov (Steklov Math. Inst.
10193,A.Fujii
10194,R.Kemmoku
10195,S.Mizoguchi
10196,O. A. Battistel
10197,M. C. Nemes
10198,Francisco Gonzalez-Rey
10199,Inyong Park
10200,A.Brizola
10201,O.A.Battistel
10202,M.C.Nemes
10203,J.Manjavidze
10204,A.Sissakian
10205,S. Baez
10206,B. Ydri
10207,Jes 'us Puente Pe ~nalba
10208,B. Eden
10209,J.M. Borwein
10210,Ulrich Theis
10211,L. Martinovic (Institute of Physics
10212,Bratislava)
10213,Yang-Hui He
10214,T. Sizer
10215,A. G. Williams
10216,A. Liguori (ISAS
10217,L Baulieu (CERN
10218,S. L. Shatashvili (CERN
10219,Yale Univ.)
10220,George Thompson Report-no: IC/98/192 Subj-class: High Energy Physics - Theory
10221,Differential Geometry Journal-ref: Adv.Theor.Math.Phys. 3 249-280 The path integral generalization of the Casson invariant as developed by Rozansky
10222,Witten is investigated. The path integral for various three manifolds is explicitly evaluated. A new class of topological observables is introduced that may allow for more effective invariants. Finally it is shown how the dimensional reduction of these theories corresponds to a generalization of the topological B sigma model.
10223,K. Palamarchuk
10224,Mark Raugas
10225,Martin G. Harris
10226,Dario Martelli
10227,Wilson Oliveira(Departamento de Fisica
10228,Universidade Federal de Juiz de Fora
10229,Gabrielle Bonnet
10230,Francois David
10231,Tomohiro Hotta
10232,A. Fotopoulos
10233,S.A.Bulgadaev (Landau Institute
10234,S.Gubser
10235,S. L. Shatashvili
10236,Tom Weidig (Centre for Particle Theory
10237,David Brungs
10238,Werner Nahm
10239,S. Gogilidze
10240,Ofer Feinerman
10241,Winder A. Moura-Melo
10242,D. Diakonov
10243,Kazuo Fujikawa (Department of Physics
10244,Univ. of Tokyo)
10245,J.Froehlich
10246,P.A.Marchetti Journal-ref: Nucl.Phys. B551 770-812 We propose explicit recipes to construct the euclidean Green functions of gauge-invariant charged
10247,monopole
10248,dyon fields in four-dimensional gauge theories whose phase diagram contains phases with deconfined electric
10249,/or magnetic charges. In theories with only either abelian electric or magnetic charges
10250,our construction is an euclidean version of Dirac's original proposal
10251,the magnetic dual of his proposal
10252,respectively. Rigorous mathematical control is achieved for a class of abelian lattice theories. In theories where electric
10253,magnetic charges coexist
10254,our construction of Green functions of electrically or magnetically charged fields involves taking an average over Mandelstam strings or the dual magnetic flux tubes
10255,in accordance with Dirac's flux quantization condition. We apply our construction to 't Hooft-Polyakov monopoles
10256,Julia-Zee dyons. Connections between our construction
10257,the semiclassical approach are discussed.
10258,M. A. Aguilar
10259,N. Hambli (ICTP
10260,A. De Martino
10261,F.J.de Urries
10262,C. Fusi
10263,R. Grimm
10264,M. Hasler
10265,C. Herrmann Report-no: CPT-98/P.3727 Journal-ref: Class.Quant.Grav. 16 1617-1623 We extend the notion of central charge superspace to the case of local supersymmetry. Gauged central charge transformations are identified as diffeomorphisms at the same footing as space-time diffeomorphisms
10266,local supersymmetry transformations. Given the general structure we then proceed to the description of a particular vector-tensor supergravity multiplet of 24+24 components
10267,identified by means of rather radical constraints.
10268,R. Leigh
10269,F.V.Gubarev
10270,Franck Biet
10271,A. Khavaev
10272,A.K. Waldron
10273,Luiz C. Q. Vilar
10274,Atsushi Horikoshi
10275,Masaki Taniguchi
10276,Sergei V. Ketov (MPI Potsdam
10277,ITP Hannover)
10278,O.I.Zavialov
10279,A.M.Malokostov
10280,Grigor Peradze
10281,G. Konisi
10282,T. Saito
10283,Z. Maki
10284,M. Nakahara
10285,N. Panza
10286,H.W.Braden
10287,Roger D. Kylin
10288,Robert L. Bryant
10289,Eric R. Sharpe
10290,S. Cassemiro F. F.
10291,Thomas P. Branson
10292,V.G.J.Rodgers
10293,Takeshi Yasuda
10294,A. Wehner
10295,J.T. Wheeler
10296,K. Hosomichi
10297,Y. Sugawara
10298,S. D. Joglekar
10299,A. Misra (Department of Physics
10300,Kanpur
10301,UP
10302,R. Gaida
10303,V. Tretyak
10304,Yu. Yaremko
10305,C. R. Preitschopf
10306,M. A. Vasiliev
10307,S.V. Troitsky
10308,G. D'Appollonio
10309,A.Polishchuk
10310,E. V. Gorbar (Instituto de Fisica Teorica
10311,A. Duviryak
10312,V. Shpytko
10313,J.-M. Chung
10314,Hungsoo Kim
10315,D. K. Park
10316,Jae Kwan kim
10317,N.A. Obers (Nordita
10318,NBI)
10319,Daniel Iagolnitzer
10320,J. Bros
10321,G.A. Viano
10322,A. Liccardo
10323,R. Marotta (Nordita
10324,Xinrui Hou
10325,Lars Goerlich
10326,Viqar Husain
10327,Sebastian Jaimungal
10328,K.E. Osetrin
10329,K.A. Milton
10330,I.L. Solovtsov
10331,Andrei Yu. Mikhailov
10332,A. Nieto
10333,E. Moreno (CCNY
10334,Baruch
10335,CUNY)
10336,P. Orland (Niels Bohr Inst.
10337,A. Demichev
10338,Ph. Zaugg
10339,Euy Soo Na
10340,A. Kuiroukidis
10341,K. Kleidis
10342,D. B. Papadopoulos
10343,W{ l}odzimierz Piechocki
10344,M. Billo
10345,Conall Kennedy
10346,J.De Jaegher
10347,J. Raeymaekers
10348,F. A. Dilkes
10349,Freddy P. Zen
10350,Hendry I. Elim
10351,Ming Yu
10352,Bo Zhang
10353,Hidetoshi Awata
10354,N.A.Peskov
10355,F.C. Khanna
10356,A.E. Santana
10357,A. Matos Neto
10358,J.D.M. Vianna
10359,Y. Takahashi
10360,R. Halbersma
10361,V.V.Khudyakov
10362,I.V.Mamsurov
10363,Yu. A. Sitenko (BITP
10364,A. Yu. Babansky (BITP
10365,A. S. Koshelev
10366,P.K. Mitter
10367,B. Scoppola
10368,Soo-Young lee
10369,B. Schroer
10370,H.-W. Wiesbrock (FU-Berlin
10371,M. R. Gaberdiel
10372,T.A Tran
10373,Victoria Fernandez
10374,C. Robin Graham
10375,Yu. V. Novozhilov
10376,Gregory Gabadadze
10377,Sanefumi Moriyama
10378,John M. Cornwall (Department of Physics
10379,UCLA)
10380,Toyoki Matsuyama
10381,Hideko Nagahiro
10382,Satoko Uchida
10383,P. Provero
10384,M. Simoes
10385,Jorge G. Russo
10386,Ciprian Acatrinei
10387,Swatee Naik
10388,B.M. Barbashov
10389,A.B. Pestov
10390,D.V.Uvarov
10391,A.A.Zheltuklhin
10392,Angelo Galante
10393,L. Freidel
10394,K. Krasnov
10395,R. Puzio
10396,M. L. Walker
10397,C. J. Burden (Theoretical Physics
10398,RSPhysSE
10399,Australian National Univeristy)
10400,N. Grandi
10401,J.Alfaro
10402,A.Dobado
10403,D.Espriu
10404,Michael Singer
10405,Leonard Susskind Matrix theory
10406,the AdS/CFT correspondence provide nonperturbative holographic formulations of string theory. In both cases the finite N theories can be thought of as infrared regulated versions of flat space string theory in which removing the cutoff is equivalent to letting N go to infinity. In this paper we consider the nature of this limit. In both cases the holographic mapping becomes completely nonlocal. In matrix theory this corresponds to the growth of D0-brane bound states with N. For the AdS/CFT correspondence there is a similar delocalization of the holographic image of a system as N increases. In this case the limiting theory seems to require a number of degrees of freedom comparable to large N matrix quantum mechanics.
10407,Yu.P.Rybakov
10408,A.M.Tarabay
10409,I.G.Chugunov (Department of Theoretical Physics
10410,Peoples' Friendship University of Russia
10411,Russia) Journal-ref: Phys.Atom.Nucl. 63 664-665
10412,Yad.Fiz. 63 730-731 A regular method for constructing vortex-like solutions with cylindrical symmetry to the equations of the SU Skyrme chiral model is proposed. A numerical estimate for the length density of mass is given.
10413,Dumitru Baleanu (Bogoliubov LTPh
10414,Yurdahan Guler (Cankaya University
10415,Ankara
10416,Turkey)
10417,Valery Marachevsky
10418,A. Gorsky
10419,V. Rubtsov
10420,M. Lazar
10421,D. Robaschik
10422,A. Tomasiello
10423,Pierre Deligne
10424,B. Kleihaus (NUI Maynooth
10425,Bugra Borasoy
10426,Dean Lee Journal-ref: Phys.Lett. B447 98 We introduce the spherical field formalism for free gauge fields. We discuss the structure of the spherical Hamiltonian for both general covariant gauge
10427,radial gauge
10428,point out several new features not present in the scalar field case. We then use the evolution equations to compute gauge-field
10429,field-strength correlators.
10430,P. Ouyang
10431,V. Mohta
10432,R.L. Jaffe
10433,S. Hollands
10434,M. Mueller-Preussker
10435,Andrzej Ostrowski
10436,A. Gregori
10437,H. Rhedin
10438,N. Dorey (Washington
10439,T.J. Hollowood (Los Alamos
10440,Chiang-Mei Chen
10441,Sergei A. Sharakin
10442,Ian Kogan
10443,Oleg Soloviev
10444,Emanuel R. de Oliveira
10445,Holger Guenther
10446,Jos 'e Luis Cort 'es
10447,P. Sodano Dipartimento di Fisica
10448,Perugia
10449,University of British Columbia
10450,Feng-Li Lin
10451,M.-H. Saito
10452,A. Takahashi
10453,S.Stieberger
10454,Jan-Willem van Holten
10455,Alexander D. Popov
10456,Daiji Ennyu
10457,Hiroshi Kawabe
10458,R.E. Gamboa Saravi
10459,C. Korff
10460,B.J. Schulz
10461,T. K. Rai Dastidar
10462,Krishna Rai Dastidar
10463,Pietro Santorelli
10464,K. Savvidy
10465,G. Savvidy
10466,Marina Huerta (Instituto Balseiro
10467,Bariloche
10468,Gustavo Lozano
10469,St 'ephane Ouvry
10470,J.-Pierre Derendinger
10471,Federico Berruto (Dipartimento di Fisica & I.N.F.N.
10472,Universita' di Perugia
10473,P. Kosi '{n}ski
10474,P. Ma '{s}lanka
10475,Tetsuya Shiromizu (DAMTP
10476,P. I. Fomin
10477,T. Yu. Kuzmenko
10478,S. A. Abel
10479,Abilio De Freitas
10480,Sebasti '{a}n Salam '{o}
10481,Yasuaki Fukuoka
10482,Yu. P. Rybakov
10483,A. M. Tarabay
10484,I. G. Chugunov (Department of Theoretical Physics
10485,Sze-Shiang Feng
10486,Zi-Xiang Wang
10487,Xi-Jun Qiu
10488,E. Fradkin
10489,K.Takenaga (I.N.F.N
10490,S.Yamaguchi
10491,Y.Ishimoto
10492,Bin Wang
10493,Brussels
10494,Russia) The full set of polynomial solutions of the nested Bethe Ansatz is constructed for the case of A_2 rational spin chain. The structure
10495,properties of these associated solutions are more various then in the case of usual XXX spin chain but their role is similar.
10496,A.M. Fedotov
10497,V.D. Mur
10498,N.B. Narozhny
10499,V.A. Belinskii
10500,B.M. Karnakov
10501,John J. Oh
10502,Jung Hee Park
10503,Yi-Shi Duan
10504,Xin-He Meng
10505,Marcin Daszkiewicz
10506,Patrick Irwin
10507,Ch. Kopper
10508,V.F. Mueller
10509,Robert G. Edwards
10510,Asad Naqvi
10511,T. J. Hollowood
10512,J.R.S.Nascimento
10513,Luka Sustersic
10514,A. Strohmaier
10515,Joel S. Rozowsky
10516,D.Karakhanyan
10517,R.Kirschner
10518,S. Cotsakis
10519,Yasuharu Honda
10520,Masaki Yasue
10521,Bogdan Florea
10522,Robert McNees
10523,Y. Hyakutake
10524,S.A. Arakelyan
10525,R.P. Grigoryan (YrPI
10526,G. Carlino
10527,K. Konishi
10528,N. Maggiore
10529,Bodo Geyer
10530,"Dietmar M ""ulsch"
10531,N. Sato
10532,William F. Shively
10533,Abdulmajeed Abdurrahman
10534,Jose Bordes
10535,Cristobal Lara
10536,Dmitri Antonov (INFN
10537,J.N. Acosta
10538,O. Chandia (IFT/UNESP
10539,Emanuel Katz
10540,Slava Zhukov
10541,Arkady Vaintrob
10542,S. M. de Souza
10543,O. Rojas Santos
10544,M. T. Thomaz
10545,A. Hammou (SISSA
10546,J.F. Morales (INFN
10547,"Sez. ""Tor Vergata"""
10548,K.S. Narain (ICTP
10549,E. Lima
10550,B.A. Ovrut
10551,Stefano Foffa
10552,Michele Maggiore
10553,Riccardo Sturani
10554,Gabriel H. Flores
10555,Rudnei O. Ramos
10556,Nicola Grillo (Institute for Theoretical Physics
10557,Zurich University)
10558,S.James Gates
10559,Sergei M.Kuzenko
10560,Rolando Gaitan (Universidad de Carabobo
10561,Yuji Nakawaki
10562,Yuji Okawa (University of Tokyo
10563,Michael Faux
10564,Alastair Paulin-Campbell
10565,Bartomeu Fiol
10566,Leonardo Gualtieri
10567,Asato Tsuchiya Journal-ref: Prog.Theor.Phys. 103 1069-1076 We propose a unitary matrix formulation of type IIB matrix model. One-loop effective action of the model exhibits supersymmetry for BPS background in the large N limit.
10568,C. Adam
10569,B. Muratori
10570,C. Nash
10571,D. Fabbri
10572,Steven B. Giddings (Physics Dept.
10573,J. Wang
10574,Bjorn Andreas
10575,T.-M. Chiang
10576,G.Scharf
10577,M.Wellmann
10578,Jun S. Song
10579,J. E. Paschalis
10580,D. Sanchez-Ruiz (Departamento de Fisica Teorica I
10581,Universidad Complutense de Madrid
10582,Toshihiro Matsuo
10583,A. Starinets
10584,S. Ferrara amd M. A. Lled 'o
10585,Adi Armoni
10586,Ehud Fuchs
10587,K. Dasgupta
10588,M.Sami
10589,Anupama Mehra (Jamia Millia Islamia New Delhi
10590,INDIA)
10591,Anupama Mehra
10592,Krishnendu Dasgupta
10593,M. Sami (Jamia Millia Islamia
10594,New Delhi
10595,J. Plefka
10596,S. Salmons
10597,P. Grange
10598,Sergei Klishevich
10599,Bihn Zhou
10600,K. Takahashi
10601,S. Iida
10602,P. Strigazzi
10603,A. B. Penna-Firme
10604,L. M. de Moraes
10605,J. A. Helayel-Neto (CBPF
10606,M.B.Halpern
10607,E.Gozzi
10608,M.Regini
10609,Bom Soo Kim
10610,Anton Galajinsky
10611,Maciej Pindor (Institute of Theoretical Physics
10612,S.L.Dubovsky
10613,D.S.Gorbunov
10614,M.V.Libanov
10615,V.A.Rubakov
10616,Chris Koehl
10617,Paul Townsend
10618,Marija Zamaklar
10619,St 'ephane Lavignac
10620,Hans Peter Nilles
10621,Roberto Zucchini
10622,A. Bonanno
10623,D. Zappala'
10624,Leung Chim
10625,David Ridout
10626,T. Krajewski
10627,R. Wulkenhaar
10628,M.A. Martin-Delgado
10629,W. Mueck
10630,M. Berkooz (IAS
10631,A. Kapustin (IAS
10632,University of Wroclaw Poland)
10633,C.P. Bachas
10634,P. Bain
10635,M.G. Olsson
10636,Jeffrey R. Schmidt
10637,P. Hoxha
10638,R. Martinez-Acosta
10639,H. Sati
10640,S.Oda
10641,T.Yukawa
10642,L.Mangiarotti
10643,G.Sardanashvily Subj-class: High Energy Physics - Theory
